dataID,rating
0,2.8535719196117313
1,3.9135531483701196
2,3.240700419929198
3,2.9261388872987313
4,3.1816775708767153
5,4.322574246304856
6,3.755596278800693
7,2.6111165194993604
8,3.5838361748465153
9,2.7060950837874422
10,3.3495039026191287
11,3.6325535951474337
12,3.3706520414766947
13,3.550929148324519
14,3.480029747625748
15,2.8850698703266944
16,3.9546062304580936
17,3.723223429437347
18,3.664296803627277
19,3.664748226081208
20,3.3240909172750808
21,3.570327746859844
22,3.677832266701839
23,3.399097215638566
24,3.587414668223096
25,3.185890750474256
26,4.276252039638513
27,3.91200592407949
28,3.2692236240152437
29,4.147539263037195
30,3.211266117479212
31,3.664063588036721
32,3.4501109836894908
33,2.8871917593227936
34,3.4886793978261337
35,4.708125812415026
36,3.9806731479009065
37,3.39785599750191
38,2.8843742145068223
39,3.3539913496485716
40,3.714117048233999
41,3.486300369095604
42,3.1284742434537995
43,3.139790440047024
44,2.748343879710488
45,3.6045433224024235
46,3.7343230201853297
47,3.4259426414152245
48,3.0211037762499524
49,2.9959366829210485
50,3.7488847775921004
51,3.2650720274228195
52,3.588873164158445
53,3.506667970770668
54,3.302194944596775
55,3.9621141919964473
56,3.6847179102987866
57,2.7930185199271302
58,3.651250505158839
59,3.6117664238063614
60,4.013963986941825
61,3.945776813585973
62,3.5039140265258353
63,2.7877829942486256
64,3.5574921440743097
65,4.427756487758094
66,3.773873272774027
67,4.085231004922913
68,2.922031875786704
69,3.6384207304880047
70,3.304680857006815
71,3.43263394275791
72,2.7062739229438977
73,3.499857083436029
74,3.2970090566551877
75,3.50546136966812
76,3.5641642401022566
77,3.6952586860402117
78,3.7859085786747086
79,2.8959447841792754
80,3.195060619567126
81,3.2182156891769296
82,4.196377873638244
83,3.9745991466884774
84,2.906071752030789
85,3.9064766149834225
86,3.0499626372664004
87,3.3194836382652975
88,3.148303494907575
89,4.286589191523707
90,4.152852641385008
91,4.3232535674578765
92,3.340550680888496
93,3.5851205909661967
94,3.8733586933735915
95,3.1643180994129003
96,3.845205553698219
97,3.5887727282610515
98,3.352336075667718
99,3.745016837060321
100,4.166980399613313
101,2.7025145967141206
102,2.695414623475618
103,3.814652083378212
104,3.3453006405378822
105,3.7797490201365354
106,3.497301479431272
107,4.40938592981655
108,3.522823153829733
109,3.177118510205854
110,4.361315819619417
111,3.8578070738944628
112,4.179373971589278
113,4.268941533719679
114,4.220401881748157
115,3.1899901053189152
116,4.008445015189963
117,3.486488487080484
118,3.623873221490578
119,3.449991420799546
120,3.9338597521761116
121,3.7577449552935573
122,3.601777070907014
123,4.2900791850928135
124,3.8083302349306494
125,3.4206323512007155
126,3.238651273951836
127,3.9947212359870274
128,3.6769767724663325
129,3.888823779351989
130,3.2952044150963573
131,3.4932282132558665
132,3.4049856539362895
133,3.8325967885399366
134,3.6915038517385677
135,2.7809872180365267
136,2.779383952073228
137,3.4499307939504864
138,3.1565682585616965
139,3.6802858250414445
140,2.9551441588541367
141,3.0007959969942717
142,3.3702276545846064
143,3.4623154662714035
144,3.528733132068027
145,3.380960890657205
146,3.7529735558373476
147,3.372407144750577
148,4.365696420159167
149,3.426596458218239
150,3.271703939052879
151,3.6710373996627412
152,4.238341164720377
153,3.4076531807360615
154,3.8599494488930777
155,3.119296072811724
156,4.139328247372356
157,3.535435208484817
158,3.988870531674028
159,4.704918063618838
160,3.1396870520052906
161,3.0875495749346538
162,3.352974458835006
163,3.6508610987072094
164,4.029970707435841
165,3.267361361735996
166,3.7156691927144165
167,3.907976969554933
168,3.6942389038378205
169,3.3838662818682557
170,3.972335754194807
171,3.393793375350866
172,3.4197853679730783
173,3.237805143978254
174,4.004069142398239
