dataID,rating
0,2.9655172413793105
1,1.340501025937988
2,3.1861702127659575
3,2.7962962962962963
4,3.2666666666666666
5,4.3076923076923075
6,3.6454545454545455
7,3.3875
8,3.704369059689619
9,2.71671826625387
10,3.3333333333333335
11,3.6285714285714286
12,3.1930693069306932
13,3.3076923076923075
14,3.4427480916030535
15,1.752480357120608
16,3.9782608695652173
17,3.7162162162162162
18,3.6923076923076925
19,3.6315789473684212
20,3.2467532467532467
21,3.492063492063492
22,3.45
23,3.2954545454545454
24,3.765151515151515
25,3.3448275862068964
26,4.0625
27,3.791304347826087
28,3.292944785276074
29,3.908284023668639
30,3.1371951219512195
31,3.6544117647058822
32,3.566666666666667
33,2.8741721854304636
34,3.493333333333333
35,4.769230769230769
36,4.00709219858156
37,3.1785714285714284
38,2.86
39,3.357142857142857
40,3.71875
41,3.341409691629956
42,3.2132867132867133
43,3.292944785276074
44,2.498048505288425
45,1.0518193686239656
46,1.5684853997476897
47,1.9957237167142807
48,3.1166666666666667
49,2.9655172413793105
50,3.7604166666666665
51,3.1930693069306932
52,3.4727272727272727
53,3.4705882352941178
54,3.435251798561151
55,3.878787878787879
56,2.097129022566148
57,1.4087764957355493
58,3.7142857142857144
59,1.1259139399966358
60,3.8947368421052633
61,3.967032967032967
62,3.5816326530612246
63,3.053789731051345
64,3.778688524590164
65,4.555555555555555
66,3.724907063197026
67,4.134959231150313
68,2.965909090909091
69,3.6706349206349205
70,3.311627906976744
71,3.5
72,2.643835616438356
73,3.6538461538461537
74,3.2131147540983607
75,3.6285714285714286
76,3.6818181818181817
77,3.6324786324786325
78,3.8125
79,1.9945444062147715
80,3.3392857142857144
81,1.2762272787887836
82,4.275
83,3.8412698412698414
84,3.1228323699421967
85,3.8374384236453203
86,3.053789731051345
87,3.3278688524590163
88,3.111111111111111
89,4.4
90,4.075757575757576
91,4.25
92,3.789473684210526
93,1.5331604408427548
94,3.8442622950819674
95,3.2524271844660193
96,3.8947368421052633
97,3.114843949856607
98,3.03834808259587
99,3.6911764705882355
100,4.18
101,2.5403225806451615
102,3.1508236659618465
103,3.698717948717949
104,3.466666666666667
105,3.5149863760217985
106,3.472972972972973
107,4.0
108,3.5433526011560694
109,3.148
110,4.473684210526316
111,4.00709219858156
112,4.1
